Classification Keywords,"Keep (Yes, No, Discussion)",Title,Consider (Y/N/T),,Unnamed: 2,Cites,Authors,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Query,Papers,Citations,Years,Cites_Year,Cites_Paper,Cites_Author,Papers_Author,Authors_Paper,h_index,g_index,hc_index,hI_index,hI_norm,AWCR,AW_index,AWCRpA,e_index,hm_index,Cites_Author_Year,hI_annual,h_coverage,g_coverage,star_count,year_first,year_last,acc1,acc2,acc5,acc20,hA
"Explanations, Robust, Out-of-Distribution",Discussion,Generating Perturbation-based Explanations with Robustness to Out-of-Distribution Data,Y,4323,59,0.0,L. Qiu,2022.0,WWW 2022 - Proceedings of the ACM Web Conference 2022,,,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85129794248&origin=inward,60.0,2022-07-12 16:25:58,Conference Paper,10.1145/3485447.3512254,,https://api.elsevier.com/content/abstract/scopus_id/85129794248,,,3594.0,3605.0,0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,Discussion,Graph Neural Networks: Adversarial Robustness,Y,4606,115,4.0,Stephan Günnemann,2022.0,,,,,116.0,2022-07-13 09:27:16,,10.1007/978-981-16-6054-2_8,,,,,,,4,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,Discussion,How does a Neural Network's Architecture Impact its Robustness to Noisy Labels?,Y,5144,180,1.0,"J Li, M Zhang, K Xu, J Dickerson…",2021.0,Advances in Neural …,proceedings.neurips.cc,https://proceedings.neurips.cc/paper/2021/hash/51311013e51adebc3c34d2cc591fefee-Abstract.html,https://scholar.google.com/scholar?cites=6730021795624631314&as_sdt=2005&sciodt=2007&hl=en,181.0,2022-07-13 11:05:20,,,,,,,,,1,1.0,0.0,5.0,1.0,… formal framework connecting the robustness of a network to the alignments between its architecture and target/noise functions. Our framework measures a network’s robustness via the …,https://proceedings.neurips.cc/paper/2021/file/51311013e51adebc3c34d2cc591fefee-Paper.pdf,https://scholar.google.com/scholar?q=related:ErzXeirXZV0J:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22noise%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,Discussion,"INVITED: Building Robust Machine Learning Systems: Current Progress, Research Challenges, and Opportunities",Y,5648,6,1.0,"J. Zhang, Kang Liu, Faiq Khalid, Muhammad Abdullah Hanif, Semeen Rehman, T. Theocharides, Alessandro Artussi, M. Shafique, S. Garg",2019.0,,,,,7.0,2022-07-13 09:40:27,,,,,,,,,1,0.33,0.0,9.0,3.0,"Machine learning, in particular deep learning, is being used in almost all the aspects of life to facilitate humans, specifically in mobile and Internet of Things (IoT)-based applications. Due to its state-of-the-art performance, deep learning is also being employed in safety-critical applications, for instance, autonomous vehicles. Reliability and security are two of the key required characteristics for these applications because of the impact they can have on human’s life. Towards this, in this paper, we highlight the current progress, challenges and research opportunities in the domain of robust systems for machine learning-based applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,Discussion,If You've Trained One You've Trained Them All: Inter-Architecture Similarity Increases With Robustness,Y,5793,106,0.0,"H Jones, JM Springer, GT Kenyon…",2022.0,… in Artificial Intelligence,openreview.net,https://openreview.net/forum?id=BGfLS_8j5eq,,107.0,2022-07-12 13:40:41,,,,,,,,,0,0.0,0.0,4.0,1.0,"… Confidence bands indicate 1 std. error. … Viewing adversarial robustness as an inductive bias may lead to understanding the limitations of our current models for adversarial robustness, …",https://openreview.net/pdf?id=BGfLS_8j5eq,https://scholar.google.com/scholar?q=related:TDwXabKhhCcJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22confidence%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malware, Evasion Attacks, Robust",Discussion,Improving Robustness of ML Classifiers against Realizable Evasion Attacks Using Conserved Features,Y,6150,31,51.0,"Liang Tong, Bo Li, Chen Hajaj, Chaowei Xiao, Ning Zhang, Y. Vorobeychik",2017.0,,,,,32.0,2022-07-13 09:22:49,,,,,,,,,51,10.2,9.0,6.0,5.0,"Machine learning (ML) techniques are increasingly common in security applications, such as malware and intrusion detection. However, ML models are often susceptible to evasion attacks, in which an adversary makes changes to the input (such as malware) in order to avoid being detected. A conventional approach to evaluate ML robustness to such attacks, as well as to design robust ML, is by considering simplified feature-space models of attacks, where the attacker changes ML features directly to effect evasion, while minimizing or constraining the magnitude of this change. We investigate the effectiveness of this approach to designing robust ML in the face of attacks that can be realized in actual malware (realizable attacks). We demonstrate that in the context of structure-based PDF malware detection, such techniques appear to have limited effectiveness, but they are effective with content-based detectors. In either case, we show that augmenting the feature space models with conserved features (those that cannot be unilaterally modified without compromising malicious functionality) significantly improves performance. Finally, we show that feature space models enable generalized robustness when faced with a variety of realizable attacks, as compared to classifiers which are tuned to be robust to a specific realizable attack.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bayesian Neural Network, Adversarial Training, Robust",Discussion,Improving adversarial robustness of Bayesian neural networks via multi-task adversarial training,Y,6171,172,0.0,"X Chen, C Liu, Y Zhao, Z Jia, G Jin",2022.0,Information Sciences,Elsevier,https://www.sciencedirect.com/science/article/pii/S0020025522000809,,173.0,2022-07-12 11:56:54,HTML,,,,,,,,0,0.0,0.0,5.0,1.0,"… from the clean and adversarial examples. Minimising the … , resulting in enhanced robustness. Extensive experiments are … improves the adversarial robustness compared with several …",https://www.sciencedirect.com/science/article/pii/S0020025522000809,https://scholar.google.com/scholar?q=related:xY2jxYvKZS4J:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Interactive Analysis, Tool, Convolutional Neural Network",Discussion,Interactive analysis of CNN robustness,Y,6897,40,3.0,"S Sietzen, M Lechner, J Borowski…",2021.0,Computer Graphics …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.14418?casa_token=Nt7V8iVAlusAAAAA:j7MC-c__uwvfslylWbBgQGEmCyjGDrTvmLZv_sZVncKtCkozNi4zMHtFCyuDkn1T2pfRE1WeE_uLNAw,https://scholar.google.com/scholar?cites=11421861012199522756&as_sdt=2005&sciodt=2007&hl=en,61.0,2022-07-13 09:30:22,,10.1111/cgf.14418,,,,,,,3,3.0,1.0,4.0,1.0,… robustness through case studies with machine learning experts. We conducted case studies with five machine learning … and the design of robust machine learning models. The concrete …,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.14418?casa_token=nSnr-bDW8a0AAAAA:wc01pmqN38HJe3XvhMzm0C6appeaAXDFvCT4ELJJ9Wa5ZF3foraoUI7mG9Xk4P2QLBu9Ek4TpVemo28,https://scholar.google.com/scholar?q=related:xEEJMhOagp4J:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22explanation%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Noise, Feature Selection",Discussion,Investigating the Robustness and Stability to Noisy Data of a Dynamic Feature Selection Method,Y,7398,41,1.0,"Jhoseph Jesus, A. Canuto, D. Araújo",2019.0,,,,,42.0,2022-07-13 09:23:56,,10.1109/BRACIS.2019.00040,,,,,,,1,0.33,0.0,3.0,3.0,"The curse of dimensionality is one of the major problems faced by machine learning researchers. If we consider the fast growing of complex data in real world scenarios, feature selection (FS) becomes a imperative step for many application domains to reduce both data complexity and computing time. Based on that, several studies have been developed in order to create efficient FS methods that performs this task. However, a bad selection of one single criterion to evaluate the attribute importance and the arbitrary choice of the number of features usually leads to a poor analysis. On the other hand, recent studies have successfully created models to select features considering the particularities of the data, known as dynamic feature selection. In this paper, we evaluate one of this successful methods, called pareto front based dynamic feature selection (PF-DFS), to test its stability and robustness in noisy data. We used 15 artificial and real world data with additional noise data. Results shown that the PF-DFS is more stable to noisy scenarios than existing feature selection methods.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robust, Classification",Discussion,Investigating the Robustness of Artificial Intelligent Algorithms with Mixture Experiments,Y,7399,93,0.0,"J Lian, L Freeman, Y Hong, X Deng",2020.0,arXiv preprint arXiv:2010.15551,arxiv.org,https://arxiv.org/abs/2010.15551,,94.0,2022-07-12 11:49:54,,,,,,,,,0,0.0,0.0,4.0,2.0,"… the robustness of AI algorithms, including adversarial robustness, robust learning, robust models, robustness … In Proceedings of the AAAI Conference on Artificial Intelligence, volume 33, …",https://arxiv.org/pdf/2010.15551,https://scholar.google.com/scholar?q=related:suNsgAMgUFgJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22explanation%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Self-supervision, Perturbations",Discussion,Is Self-Supervised Learning More Robust Than Supervised Learning?,Y,7468,106,0.0,"Yuanyi Zhong, Haoran Tang, Junkun Chen, Jian Peng, Yu-Xiong Wang",2022.0,,,,,107.0,2022-07-13 09:24:21,,10.48550/arXiv.2206.05259,,,,,,,0,0.0,0.0,5.0,1.0,"Self-supervised contrastive learning is a powerful tool to learn visual representation without labels. Prior work has primarily focused on evaluating the recognition accuracy of various pre-training algorithms, but has overlooked other behavioral aspects. In addition to accuracy, distributional robustness plays a critical role in the reliability of machine learning models. We design and conduct a series of robustness tests to quantify the behavioral differences between contrastive learning and supervised learning to downstream or pretraining data distribution changes. These tests leverage data corruptions at multiple levels, ranging from pixellevel gamma distortion to patch-level shuffling and to dataset-level distribution shift. Our tests unveil intriguing robustness behaviors of contrastive and supervised learning. On the one hand, under downstream corruptions, we generally observe that contrastive learning is surprisingly more robust than supervised learning. On * Equal contribution the other hand, under pre-training corruptions, we find contrastive learning vulnerable to patch shuffling and pixel intensity change, yet less sensitive to dataset-level distribution change. We attempt to explain these results through the role of data augmentation and feature space properties. Our insight has implications in improving the downstream robustness of supervised learning.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NLP, robustness of explanations",Discussion,On Guaranteed Optimal Robust Explanations for NLP Models,Y,11856,22,7.0,"Emanuele La Malfa, A. Zbrzezny, Rhiannon Michelmore, Nicola Paoletti, M. Kwiatkowska",2021.0,,,,,23.0,2022-07-13 09:22:33,,10.24963/366,,,,,,,7,7.0,1.0,5.0,1.0,"We build on abduction-based explanations for machine learning and develop a method for computing local explanations for neural network models in natural language processing (NLP). Our explanations comprise a subset of the words of the input text that satisfies two key features: optimality w.r.t. a user-defined cost function, such as the length of explanation, and robustness, in that they ensure prediction invariance for any bounded perturbation in the embedding space of the left-out words. We present two solution algorithms, respectively based on implicit hitting sets and maximum universal subsets, introducing a number of algorithmic improvements to speed up convergence of hard instances. We show how our method can be configured with different perturbation sets in the embedded space and used to detect bias in predictions by enforcing include/exclude constraints on biased terms, as well as to enhance existing heuristic-based NLP explanation frameworks such as Anchors. We evaluate our framework on three widely used sentiment analysis tasks and texts of up to 100 words from SST, Twitter and IMDB datasets, demonstrating the effectiveness of the derived explanations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evaluation of explainability,Discussion,On quantitative aspects of model interpretability,Y,32,22,28.0,"A Nguyen, MR Martínez",2020.0,arXiv preprint arXiv:2007.07584,arxiv.org,https://arxiv.org/abs/2007.07584,https://scholar.google.com/scholar?cites=9109866661934896442&as_sdt=2005&sciodt=2007&hl=en,23.0,2022-07-14 08:54:02,,,,,,,,,28,14.0,14.0,2.0,2.0,"… aspects of interpretability and provide a novel … interpretability, rather than on human experiments. A crucial step to define these metrics is the conceptual separation of an interpretability …",https://arxiv.org/pdf/2007.07584,https://scholar.google.com/scholar?q=related:OpXNf3a_bH4J:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22interpretability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adversarial examples, statistics",Discussion,On the (statistical) detection of adversarial examples,Y,64,176,591.0,"K Grosse, P Manoharan, N Papernot, M Backes…",2017.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/1702.06280,https://scholar.google.com/scholar?cites=10859804878111723262&as_sdt=2005&sciodt=2007&hl=en,110.0,2022-07-13 14:36:56,,,,,,,,,591,118.2,118.0,5.0,5.0,"… Thus, we trained a neural network on the data. Initially it … We further focus on the robustness of our approach to such … We observe in both settings high robustness against the adversarial …",https://arxiv.org/pdf/1702.06280,https://scholar.google.com/scholar?q=related:_k7nuf_GtZYJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22accountability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Recommendation, robust but in a math sense",Discussion,On the Adversarial Robustness of Causal Algorithmic Recourse,Y,67,107,3.0,"R Dominguez-Olmedo, AH Karimi…",2021.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2112.11313,https://scholar.google.com/scholar?cites=13357067938697090796&as_sdt=2005&sciodt=2007&hl=en,108.0,2022-07-12 11:56:54,,,,,,,,,3,3.0,1.0,3.0,1.0,"… of robustness as the adversarial robustness of recourse, in order to distinguish it from other robustness considerations previously studied in the recourse literature (eg, robustness with …",https://arxiv.org/pdf/2112.11313,https://scholar.google.com/scholar?q=related:7JbMfoXWXbkJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Computer vision, adversarial images",Discussion,On the Effect of Pruning on Adversarial Robustness,Y,88,39,2.0,"A Jordao, H Pedrini",2021.0,Proceedings of the IEEE/CVF …,openaccess.thecvf.com,https://openaccess.thecvf.com/content/ICCV2021W/AROW/html/Jordao_On_the_Effect_of_Pruning_on_Adversarial_Robustness_ICCVW_2021_paper.html,https://scholar.google.com/scholar?cites=17174085340065055076&as_sdt=2005&sciodt=2007&hl=en,91.0,2022-07-13 09:47:56,,,,,,,,,2,2.0,1.0,2.0,1.0,"… lens of adversarial images, demonstrating its effect on robustness. … adversarial training jointly with pruning leads to adversarial … In International Conference on Machine Learning (ICML) …",https://openaccess.thecvf.com/content/ICCV2021W/AROW/papers/Jordao_On_the_Effect_of_Pruning_on_Adversarial_Robustness_ICCVW_2021_paper.pdf,https://scholar.google.com/scholar?q=related:ZEHS5J-bVu4J:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fairness, Corrupted data",Discussion,On the Impossibility of Fairness-Aware Learning from Corrupted Data,Y,109,135,1.0,"N Konstantinov, CH Lampert",2022.0,… of Causality and Robustness …,proceedings.mlr.press,https://proceedings.mlr.press/v171/konstantinov22a.html,https://scholar.google.com/scholar?cites=2981373032675357410&as_sdt=2005&sciodt=2007&hl=en,136.0,2022-07-13 10:02:07,,,,,,,,,1,1.0,1.0,2.0,1.0,… Addressing fairness concerns about machine learning models is a crucial step towards their long-term adoption in real-world automated systems. Many approaches for training fair …,https://proceedings.mlr.press/v171/konstantinov22a/konstantinov22a.pdf,https://scholar.google.com/scholar?q=related:4jKLK_r2XykJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22transparency%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adversarial robustness, math",Discussion,On the convergence and robustness of adversarial training,Y,203,46,187.0,"Y Wang, X Ma, J Bailey, J Yi, B Zhou, Q Gu",2021.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2112.08304,https://scholar.google.com/scholar?cites=16521650606363835532&as_sdt=2005&sciodt=2007&hl=en,113.0,2022-07-13 09:47:56,,,,,,,,,187,187.0,31.0,6.0,1.0,"… adversarial examples found in the inner maximization. With FOSC, we find that to ensure better robustness, it is essential to use adversarial … may even lead to poor robustness. Based on …",https://arxiv.org/pdf/2112.08304,https://scholar.google.com/scholar?q=related:jPxu57CxSOUJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Theoretical CS, adversarial attacks",Discussion,On the hardness of robust classification,Y,226,115,31.0,"P Gourdeau, V Kanade…",2019.0,Advances in Neural …,proceedings.neurips.cc,https://proceedings.neurips.cc/paper/8963-on-the-hardness-of-robust-classification,https://scholar.google.com/scholar?cites=3085392080627660238&as_sdt=2005&sciodt=2007&hl=en,134.0,2022-07-14 11:40:34,,,,,,,,,31,10.33,10.0,3.0,3.0,"… machine learning models to adversarial attacks. In this paper we study the feasibility of robust … Joint European conference on machine learning and knowledge discovery in databases, …",https://proceedings.neurips.cc/paper/2019/file/8133415ea4647b6345849fb38311cf32-Paper.pdf,https://scholar.google.com/scholar?q=related:znWdDsCD0SoJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22knowledge%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GNN, black box approaches",Discussion,On the interpretability and evaluation of graph representation learning,Y,234,96,4.0,"A Gogoglou, CB Bruss, KE Hines",2019.0,arXiv preprint arXiv:1910.03081,arxiv.org,https://arxiv.org/abs/1910.03081,https://scholar.google.com/scholar?cites=2268066808582960155&as_sdt=2005&sciodt=2007&hl=en,97.0,2022-07-14 08:54:02,,,,,,,,,4,1.33,1.0,3.0,3.0,"… In this work, we explore methods to interpret node embeddings and propose the creation of a robust evaluation framework for comparing graph representation learning algorithms and …",https://arxiv.org/pdf/1910.03081,https://scholar.google.com/scholar?q=related:G_Rw5L7KeR8J:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22interpretability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Privacy, faireness",Discussion,On the privacy risks of algorithmic fairness,Y,252,82,23.0,"H Chang, R Shokri",2021.0,2021 IEEE European Symposium on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9581219/?casa_token=86l0Y-my7J0AAAAA:k82CYlaHZi4miB4DfGW8mdQjCWtQwyMlEFRr9oZKSagDfIZz3EjhnVH1W9ZpwSLaLdempRSlJA,https://scholar.google.com/scholar?cites=12633371020693063341&as_sdt=2005&sciodt=2007&hl=en,166.0,2022-07-14 11:28:06,,,,,,,,,23,23.0,12.0,2.0,1.0,"… are essential pillars of trustworthy machine learning. Fair … We consider supervised machine learning with the focus on … algorithms [17], adversarially robust learning algorithms [16], …",https://ieeexplore.ieee.org/iel7/9581154/9581061/09581219.pdf?casa_token=K62ooWx1SisAAAAA:2Yx-a4yf7SQ-dMZ7uRNkBz0nRW7AZkQ1hh4LIMOo0_BPWayo2c5oUrqMH973CwfJEvs-T026LA,https://scholar.google.com/scholar?q=related:rcYfRALAUq8J:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22trustworthy%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randomness in ML,Discussion,On the reproducibility of neural network predictions,Y,262,109,13.0,"S Bhojanapalli, K Wilber, A Veit, AS Rawat…",2021.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2102.03349,https://scholar.google.com/scholar?cites=14352289318737476197&as_sdt=2005&sciodt=2007&hl=en,110.0,2022-07-13 11:06:36,,,,,,,,,13,13.0,3.0,5.0,1.0,"… of any machine learning system is stability or reproducibility in its predictions. In practice, machine learning models … In contrast, we are interested in robustness of individual predictions. …",https://arxiv.org/pdf/2102.03349,https://scholar.google.com/scholar?q=related:Zfr6_BeTLccJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22reproducibility%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robustness of conv layers, perturbations",Discussion,On the robustness of convolutional neural networks to internal architecture and weight perturbations,Y,273,175,31.0,"N Cheney, M Schrimpf, G Kreiman",2017.0,arXiv preprint arXiv:1703.08245,arxiv.org,https://arxiv.org/abs/1703.08245,https://scholar.google.com/scholar?cites=15126543825175995016&as_sdt=2005&sciodt=2007&hl=en,194.0,2022-07-13 09:30:22,,,,,,,,,31,6.2,10.0,3.0,5.0,"… Here we explore the robustness of convolutional neural … continue to inform the robustness of convolutional networks to … conference on machine learning, pp. 609–616. ACM, 2009. …",https://arxiv.org/pdf/1703.08245,https://scholar.google.com/scholar?q=related:iGL-EndH7NEJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22explanation%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Monte carlo dropout, uncertainty estimation, noisy labels",Discussion,On the robustness of monte carlo dropout trained with noisy labels,Y,292,164,7.0,"P Goel, L Chen",2021.0,Proceedings of the IEEE/CVF Conference …,openaccess.thecvf.com,https://openaccess.thecvf.com/content/CVPR2021W/WiCV/html/Goel_On_the_Robustness_of_Monte_Carlo_Dropout_Trained_With_Noisy_CVPRW_2021_paper.html,https://scholar.google.com/scholar?cites=17047654487780787793&as_sdt=2005&sciodt=2007&hl=en,165.0,2022-07-13 11:05:20,,,,,,,,,7,7.0,4.0,2.0,1.0,"… We consider such type of noise as epistemic uncertainty, a term that describes … and robustness, neural network sparsity has become a subject of interest for many machine learning …",https://openaccess.thecvf.com/content/CVPR2021W/WiCV/papers/Goel_On_the_Robustness_of_Monte_Carlo_Dropout_Trained_With_Noisy_CVPRW_2021_paper.pdf,https://scholar.google.com/scholar?q=related:UYbELW9vlewJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22noise%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reinforcement learning, adversarial learning",Discussion,On the stability and convergence of robust adversarial reinforcement learning: A case study on linear quadratic systems,Y,317,86,21.0,"K Zhang, B Hu, T Basar",2020.0,Advances in Neural Information …,proceedings.neurips.cc,https://proceedings.neurips.cc/paper/2020/hash/fb2e203234df6dee15934e448ee88971-Abstract.html,https://scholar.google.com/scholar?cites=16183565496851348882&as_sdt=2005&sciodt=2007&hl=en,87.0,2022-07-13 17:19:08,,,,,,,,,21,10.5,7.0,3.0,2.0,"… and robust control theory, this paper reexamines the effectiveness of RARL under a fundamental robust … models for robust control [7, 8], and can be viewed as the robust version of the …",https://proceedings.neurips.cc/paper/2020/file/fb2e203234df6dee15934e448ee88971-Paper.pdf,https://scholar.google.com/scholar?q=related:kr0XPxOTl-AJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adversarial examples, overconfidence",Discussion,Out-distribution training confers robustness to deep neural networks,Y,720,151,1.0,"M Abbasi, C Gagné",2018.0,arXiv preprint arXiv:1802.07124,arxiv.org,https://arxiv.org/abs/1802.07124,https://scholar.google.com/scholar?cites=7326754316938983512&as_sdt=2005&sciodt=2007&hl=en,152.0,2022-07-13 10:25:08,,,,,,,,,1,0.25,1.0,2.0,4.0,"… the input space, leading to inappropriate highconfidence decisions in parts of the input space … on any types of adversaries, can increase the robustness by detecting black-box one-step …",https://arxiv.org/pdf/1802.07124,https://scholar.google.com/scholar?q=related:WDi1gTvcrWUJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22confidence%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robustness verification, probability analysis",Discussion,PROVEN: Verifying robustness of neural networks with a probabilistic approach,Y,862,24,48.0,"L Weng, PY Chen, L Nguyen…",2019.0,… Machine Learning,proceedings.mlr.press,https://proceedings.mlr.press/v97/weng19a.html,https://scholar.google.com/scholar?cites=7123009242178955403&as_sdt=2005&sciodt=2007&hl=en,25.0,2022-07-13 10:25:08,,,,,,,,,48,16.0,12.0,4.0,3.0,"… For example, with a confidence level of 99.99%, which means the robustness metric is almost 100% guaranteed to be certified, the robustness certificate improvement provided by …",http://proceedings.mlr.press/v97/weng19a/weng19a.pdf,https://scholar.google.com/scholar?q=related:i6jmmyoD2mIJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22confidence%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shift in dataset, transfer learning, generalization",Discussion,Preventing failures due to dataset shift: Learning predictive models that transport,Y,1972,122,95.0,"A Subbaswamy, P Schulam…",2019.0,… on Artificial Intelligence …,proceedings.mlr.press,https://proceedings.mlr.press/v89/subbaswamy19a.html,https://scholar.google.com/scholar?cites=18218820595947512531&as_sdt=2005&sciodt=2007&hl=en,123.0,2022-07-12 13:41:36,,,,,,,,,95,32.07.00,32.0,3.0,3.0,"… In order to ensure robustness, we must first be able to identify the sources of the changes. … to outperform it which we attribute to Surgery’s stability. We also see that CT tends to perform …",http://proceedings.mlr.press/v89/subbaswamy19a/subbaswamy19a.pdf,https://scholar.google.com/scholar?q=related:06IF-M1A1vwJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22stability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Framework, safe learning",Discussion,Preventing undesirable behavior of intelligent machines,Y,1973,171,94.0,"PS Thomas, B Castro da Silva, AG Barto, S Giguere…",2019.0,Science,science.org,https://www.science.org/doi/abs/10.1126/science.aag3311?casa_token=xLtLrs3ZHXMAAAAA:djujjXTmdWYqgHZXI8rJxbQNrUtDgmJ13CkRrgYwhNl3xzBkqissRZjccS_2moL9qi7D2cg8k9TWqNE,https://scholar.google.com/scholar?cites=227293850054559247&as_sdt=2005&sciodt=2007&hl=en,190.0,2022-07-14 11:14:51,,10.1126/science.aag3311,,,,,,,94,31.33.00,19.0,5.0,3.0,"… To show the viability of this framework, we used it to create machine learning algorithms … machine learning algorithms in our experiments. Our framework for designing machine learning …",https://www.science.org/doi/full/10.1126/science.aag3311?casa_token=kDKGMfwQe1cAAAAA:j4EHXvX15IeYr6FrnOzzgGKVZn076bV1Y1YxWjeIPsacQ7aWt6EItjRXY_LvsWj3J6vykTY6MsCn2RY,https://scholar.google.com/scholar?q=related:DwYiaI2CJwMJ:scholar.google.com/&scioq=%22robust%22+%22machine+learning%22+%22accountability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ethical AI, accountability, disagreement",Discussion,Principles alone cannot guarantee ethical AI,Y,1988,88,344.0,B Mittelstadt,2019.0,Nature Machine Intelligence,nature.com,https://www.nature.com/articles/s42256-019-0114-4,https://scholar.google.com/scholar?cites=17481386486069221374&as_sdt=2005&sciodt=2007&hl=en,89.0,2022-07-14 08:58:21,,,,,,,,,344,115.07.00,344.0,1.0,3.0,"… Artificial intelligence (AI) ethics is now a global topic of discussion in academic and policy … , and (4) robust legal and professional accountability mechanisms. These differences suggest …",https://arxiv.org/pdf/1906.06668,https://scholar.google.com/scholar?q=related:_ld4g2NcmvIJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22accountability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
